#Iteration cv_0 cv_1 cv_2 cv_3
482000 -2.7126175 -0.35197255 -1.176344 2.4934769
483000 -0.7559478 0.55238677 -1.4360894 2.4962082
484000 -1.8494617 1.6098732 -2.011712 2.0351734
485000 -0.60498232 1.6585508 -1.3569286 1.5751755
486000 -2.1035814 -0.40581798 -2.9919215 -2.868856
487000 -1.8451892 1.6377811 -2.8137827 -2.880871
488000 -1.9735111 0.87588144 -2.0044943 -2.8672121
489000 -1.2052136 2.6851631 -1.2101823 -0.10172393
490000 -0.58016486 2.1741871 -1.1408336 1.6592157
491000 -0.3219429 0.76705196 -1.4472216 0.6714429
492000 -1.3504696 -0.59848704 -1.6499133 0.91297533
493000 -0.98835095 1.3351899 -2.944464 0.017967421
494000 -1.2802111 0.7401666 -1.6038987 2.674533
495000 -1.188221 3.0124356 -0.87525606 1.5113154
496000 -2.1104917 2.5472081 -2.0527037 2.3492762
497000 -1.1653583 2.3362017 -1.5010861 -2.9474742
498000 -1.8123275 1.6772679 -0.94891373 1.6207617
499000 -2.1651197 2.6219559 -2.8887215 2.7177461
500000 -0.98274546 2.3492227 -2.8325411 -0.21352013
501000 -1.5036045 2.1226504 -0.88163829 -3.1100855
502000 -1.9045309 0.68794099 -2.4735378 -2.7634595
503000 -1.0806163 -0.48679944 -0.73796954 -0.57721345
504000 -1.3086041 2.5010791 -1.1652244 2.2288581
505000 -2.0462361 1.7048938 -2.4632358 -0.87321486
506000 -1.7266326 2.9424705 -0.77501084 0.84553026
507000 -1.3207441 0.65531093 -2.9030854 -2.8059036
508000 -1.1558271 -0.82083826 -1.8071969 2.3210652
509000 -2.8432131 -2.4799943 -0.80691639 1.9393475
510000 -1.5322172 2.1415941 -2.8615958 -1.2743108
511000 -2.6288597 -2.615842 -1.0467127 2.0643965
512000 -2.3239423 2.7965152 -2.3630635 2.1770566
513000 -2.0359046 2.2985005 -1.8103785 -2.5406523
514000 -2.2420293 1.7172783 -0.80038299 -0.57214844
515000 -2.5010306 2.9923581 -2.0495629 0.6692606
516000 -1.4375723 3.1349095 -2.3742166 2.8022789
517000 -1.149887 3.0262831 -1.7470936 1.0987954
518000 -2.9475584 1.6550065 -1.5004703 0.96577252
519000 -2.4769812 2.0415188 -3.0899788 2.5163536
520000 -1.1165297 1.9972525 -0.69822604 0.81500604
521000 -2.7953624 2.2565503 -1.7409147 3.0021647
522000 -1.7069443 2.7564437 -2.0628947 -2.507634
523000 -1.7781667 1.6109954 -1.2182378 2.8069667
524000 -2.6442828 -2.8753216 -2.5827188 2.2287324
525000 -2.5504829 0.82990289 -2.612002 2.7328112
526000 -1.2026938 1.4836619 -2.8549909 1.5967678
527000 -2.0619392 2.9560659 -1.4857574 0.2146861
528000 -1.2544834 2.8865552 -2.5198153 -1.7104783
529000 -1.0589748 1.46111 -2.8461518 -3.0879941
530000 -2.6827798 2.751695 -0.63042731 2.6303659
531000 -2.3595243 2.7766958 -0.83963505 -0.72676673
532000 -1.5804191 -0.25161746 -1.0347799 1.3910008
533000 -2.2830249 -0.093849347 -1.1974405 -0.3008639
534000 -0.93566733 0.23704781 -1.1019026 2.4103374
535000 -1.1262017 2.8969875 -1.1627691 -0.31411043
536000 -2.6168813 -3.0768044 -0.88565979 2.3180584
537000 -0.62701928 -0.17119552 -1.7630728 0.12376561
538000 -1.3813515 0.43206397 -0.81165327 0.056997156
539000 -1.8558938 1.2247338 -1.5014801 1.244396
540000 -1.2428252 1.0525346 -0.82324809 0.67078252
541000 -1.1129029 2.7476029 1.2013646 -0.51671471
542000 -1.1751799 1.9428644 0.74687437 0.54481341
543000 -2.6746263 2.8434941 1.0253513 -0.77763202
544000 -1.5820675 2.1233506 1.0168926 -0.12118763
545000 -0.71655281 1.814207 0.93600906 0.36290104
546000 -1.3530776 2.1352668 0.99000285 -0.29825762
547000 -1.0209376 2.2392276 1.0083666 0.16193201
548000 -1.3989344 2.1083748 0.97025406 0.4230083
549000 -1.2282456 2.1451098 0.85234582 0.33961051
550000 -1.1207006 2.3112393 0.85923569 0.23411768
551000 -0.8243933 2.1015966 0.92292688 0.32724947
552000 -1.0074317 2.2150976 1.0509327 0.21366607
553000 -1.1068333 2.0335581 0.84555455 0.31899224
554000 -1.1686138 2.1977878 0.87617022 0.49717802
555000 -1.2882079 0.89917407 1.1344967 0.058271607
556000 -1.5648734 0.59254515 0.99380926 -0.45636309
557000 -1.0960957 0.81317662 0.87714657 -0.28850493
558000 -1.2798654 1.2812716 1.0886453 -0.49857449
559000 -1.2439792 1.7548119 0.87017107 -0.26965591
560000 -1.3536179 1.3337389 0.82481281 0.14187281
561000 -1.5882051 1.5169334 1.0605659 -0.22469509
562000 -1.3283791 3.1128733 0.95948753 -0.083925698
563000 -1.2412999 0.71228939 1.2181574 -0.38818119
564000 -0.98744995 2.4535366 0.92324938 -0.14997871
565000 -1.2100481 2.0759892 1.2074778 0.011297699
566000 -1.1982948 2.5074537 1.0207219 -0.2585201
567000 -2.0213889 2.5038055 0.86864949 -0.41802076
568000 -1.5242717 0.56065085 1.0455811 -0.1734054
569000 -1.1442429 0.29656638 0.8201589 -0.30003488
570000 -1.4765212 0.59450186 0.99636414 -0.88494079
571000 -1.5079962 0.72740849 0.8411655 -0.8785721
572000 -1.3654423 0.63282847 0.96200557 -0.75775211
573000 -1.3601266 0.94108508 1.1514309 -0.96202585
574000 -1.3827153 1.0231639 1.248672 -0.86744953
575000 -1.1910853 0.8367758 1.0194368 -0.87088427
576000 -1.4839625 0.72143008 1.133772 -1.1566138
577000 -1.1431718 0.75036016 0.96649025 -1.5385483
578000 -1.5893019 0.6389087 1.0940053 -1.1569145
579000 -1.0616406 0.48852913 1.1047776 -1.3351569
580000 -1.2332368 0.75759188 0.91597593 -0.65313699
581000 -1.1891221 0.72329798 0.8999054 -0.59968612
582000 -1.3110613 0.97466197 0.97948915 -0.57905252
583000 -1.3111533 1.1191814 1.134135 -0.78878571
584000 -1.2297587 1.1717207 0.9851978 -0.74991773
585000 -1.4488837 1.4298767 0.97245884 -0.91406168
586000 -1.5908352 0.86515336 1.0050977 -0.50850175
587000 -1.3993858 1.1228306 0.94515105 -0.69088614
588000 -1.2332077 0.94479344 1.0126006 -0.86365271
589000 -1.3402169 0.81780905 1.2993245 -1.1920883
590000 -1.3687318 0.81931203 1.0547368 -1.2122033
591000 -1.4382687 0.64355879 0.99109682 -0.91889449
592000 -1.2586789 0.61533883 0.8682376 -0.47933781
593000 -1.2195689 0.78700894 1.1882473 -0.42048461
594000 -1.3481754 1.332952 1.0022169 -0.63702502
595000 -1.3652312 1.0213508 1.0773192 -0.96613196
596000 -1.402471 1.0126471 1.3203494 -0.53874892
597000 -1.5266737 0.84630628 0.94534476 -0.43054582
598000 -1.5699375 0.77940062 1.1071324 -0.30501586
599000 -1.9102782 1.9814524 0.72667751 0.88125037
600000 -1.3521962 0.32125216 0.91494279 -1.1866223
601000 -1.2698419 2.629263 0.88965901 0.082940583
602000 -2.0681761 2.2970268 1.080548 -0.92727391
603000 -1.3347495 1.4975162 1.2058072 -0.19269884
604000 -1.5122867 1.4047223 1.0785214 -0.24948365
605000 -1.5506873 1.1453972 1.2209883 -0.58084786
606000 -2.4338603 2.6631577 0.89459251 -0.13323597
607000 -2.5268185 2.8499215 0.58550327 -0.007290223
608000 -2.7373626 2.9509464 1.4316345 -0.92934683
609000 -2.2222522 2.6587431 1.0883953 -1.1872897
610000 -2.443197 2.664727 0.99269535 -0.32925011
611000 -2.263374 2.5044425 1.4109001 -0.46922112
612000 -2.4153669 2.7771932 1.055225 -0.77558875
613000 -2.5621799 2.6538718 1.2193366 -0.96881023
614000 -2.8108658 3.0389581 0.68858929 -1.9484252
615000 -1.2806572 0.61699856 1.0460376 -0.60762219
616000 -1.4608323 2.6940244 0.96372242 -0.12834979
617000 -1.2649134 0.15875519 1.2100492 -0.82716431
618000 -1.5438247 2.7696653 1.0691624 0.0087804804
619000 -1.1134748 0.1437791 0.93949873 -0.8871358
620000 -1.3244965 0.53322874 0.95136748 -1.0245741
621000 -2.5328417 -3.0914876 1.3066535 -0.74958428
622000 -2.6962481 2.4546644 1.0549041 -1.3833377
623000 -2.3707124 2.2011785 0.7008592 -1.2498403
624000 -1.2299476 -0.10549093 1.1575725 -0.88788238
625000 -1.8606272 0.80757247 0.95518644 -1.2705515
626000 -1.164405 0.56884757 1.1091216 0.086730173
627000 -2.4124807 0.66033582 0.9594288 0.22628669
628000 -1.2210059 1.161637 1.3097487 -0.54460192
629000 -1.1903684 0.77581769 0.86791712 -2.7630245
630000 -1.3896252 1.3341897 0.91199558 0.36175462
631000 -1.3213993 0.99632095 0.91144761 -1.246409
632000 -0.99594078 1.6222874 0.76942961 -0.090803476
633000 -1.1996545 1.1403191 0.88635496 -0.18846213
634000 -1.3732844 1.032723 1.2087264 -0.79495238
635000 -1.4559298 1.2669831 0.95834156 -1.0127417
636000 -1.3510734 1.1033922 0.92163113 -0.079109331
637000 -1.380857 0.91328728 0.83716554 -0.77273656
638000 -1.2170889 1.4081111 1.1843298 -1.0795702
639000 -1.1084761 0.9947132 1.296449 -1.0421274
640000 -1.2239653 1.1742604 1.1508725 -1.1317955
641000 -1.5431628 1.331558 1.0193232 -0.76675762
642000 -1.5179515 1.1455421 0.99969363 -0.40060595
643000 -1.6971999 0.30384886 1.1041261 0.0013660109
644000 -1.4262609 1.0203186 0.85967414 -0.82261344
645000 -1.7787138 1.1672489 1.0523524 -0.40092826
646000 -1.3187406 1.0582382 1.1179422 -0.82252438
647000 -1.1478515 2.3542743 0.98447757 -1.0114346
648000 -1.1244568 0.83804452 0.74618164 -1.1588988
649000 -1.3758337 0.72152082 0.88708842 -0.48837134
650000 -1.4488587 0.66581957 1.0869666 -1.0126666
651000 -1.3783069 0.8928371 1.0198081 -1.017192
652000 -1.283806 0.52236912 1.018653 -1.1072694
653000 -1.422106 0.44049522 0.91089874 -0.64323946
654000 -1.7180801 0.88376833 0.941656 -0.44488701
655000 -1.6273812 0.94654895 0.86661442 -0.37228875
656000 -1.270246 0.65189729 0.79498685 -1.1424538
657000 -1.1874211 0.49053751 1.0105061 -0.88513505
658000 -1.5254728 0.57632023 0.97420216 -0.89251094
659000 -1.4925948 0.44842811 0.87959141 -0.79562355
660000 -1.1362834 0.61105221 0.73301477 -1.2219364
661000 -1.2726983 0.55641276 1.0690055 -1.1173784
662000 -0.97216473 0.1761252 0.96740082 -0.45656096
663000 -1.4216728 0.73264277 0.92305353 0.20309865
664000 -1.3190561 0.45165264 1.1594916 -1.4140714
665000 -1.2405622 1.9323108 1.1074024 0.06817787
666000 -2.9000111 2.6590403 0.98917044 -0.30638971
667000 -2.5216485 2.8036276 0.82028879 -0.21267801
668000 -2.6206251 2.9398079 1.1686161 -1.0010335
669000 -1.8091674 2.137025 1.2237749 0.30276236
670000 -0.83794191 2.1687409 1.160597 -0.10772005
671000 -1.4271083 1.5740881 1.086226 0.72621685
672000 -1.134044 2.1624407 1.0421398 0.49031439
673000 -1.5654267 0.57542978 1.0393862 -0.047321437
674000 -2.9259243 2.7581202 0.83763417 -1.0272016
675000 -2.0899689 2.9622334 1.0528647 -1.3034217
676000 -0.78520623 1.7457208 0.90748279 0.62834408
677000 -1.3313883 2.2107032 1.0473548 0.082530998
678000 -1.3269686 2.4114779 1.0387214 -0.21778017
679000 -0.99506153 2.2739635 1.1940012 -0.47401537
680000 -0.97862161 2.1536042 0.97986862 0.53876417
681000 -1.1530078 1.9694221 0.82384255 0.32097532
682000 -1.0864208 0.59178906 0.90741576 -0.96294799
683000 -1.0944523 1.2701455 0.96399922 -1.5968392
684000 -1.7638889 0.38616365 1.1035616 -1.0891158
685000 -1.3657662 0.3011734 0.89435541 -0.78750087
686000 -1.4029272 1.2603659 1.1193436 -0.33195434
687000 -1.190934 0.92138748 1.0381387 -1.2243222
688000 -1.1483286 0.80454623 1.102273 -1.8333469
689000 -1.0645384 0.91907891 0.77141455 -1.4160047
690000 -1.3576487 1.0666085 0.39026125 -0.48679511
691000 -1.6974731 0.97218645 1.1158591 -0.9797093
692000 -1.4456079 0.9555675 0.85638195 0.46723925
693000 -1.5721715 0.84642667 0.6831854 -1.4777814
694000 -1.4253377 -0.35801756 1.0578111 -1.1096428
695000 -1.6964628 1.8436867 0.89249506 -0.39480135
696000 -0.95842316 -0.28315721 1.0612471 -0.14322017
697000 -0.81017464 2.4474923 0.82028843 -0.083636505
698000 -0.76861477 1.5926742 0.94460001 0.3465591
699000 -1.2060079 2.5462664 1.0786404 0.27441206
700000 -0.9113241 0.11290273 0.88469243 -0.45091283
701000 -1.7827619 3.0564267 1.2021767 -0.3866234
702000 -1.5573665 0.95365661 1.0607758 -1.0862579
703000 -1.2045817 0.73281692 1.0127076 0.36123389
704000 -1.2832367 0.57478754 1.1441903 0.019463062
705000 -1.4532796 -0.19115909 1.0987441 -0.27604369
706000 -1.264459 2.0329942 0.8831436 0.29520937
707000 -0.87744665 2.4160474 0.88595893 -0.3608847
708000 -0.97184315 2.0425461 0.74230351 0.90745054
709000 -2.8110785 2.5792284 1.0804905 0.37039725
710000 -1.4350652 0.76192749 0.80772527 -1.2599158
711000 -1.2271071 1.1288854 1.0739894 -1.0231548
712000 -1.4449843 1.1237777 1.0565017 -0.72330158
713000 -1.1436728 0.77757322 1.1299324 -0.87840552
714000 -1.2373969 -0.014357469 1.2369857 -1.1564088
715000 -1.4548479 0.81982843 1.2228553 -0.78447581
716000 -1.0109448 1.7055765 1.0158687 -0.19868834
717000 -2.8215032 2.525218 0.85499034 -1.2839023
718000 -2.0004849 2.4191221 0.84017629 -0.78250936
719000 -2.8802611 2.7937546 0.77166851 -1.3473574
720000 -1.1114126 2.4221178 0.59628894 -0.11251306
721000 -1.1764419 2.3181809 0.69527096 0.6347803
722000 -1.100984 2.2435025 1.0645744 0.11310715
723000 -1.3089382 2.700033 1.0380441 0.13064367
724000 -2.1725453 2.46691 1.2689642 -0.63619462
725000 -2.6196051 2.7306302 1.1993339 -1.1566033
726000 -2.3758468 2.265158 1.2603951 -1.0556777
727000 -2.3119099 2.6244476 1.0875043 -0.054413267
728000 -2.5956186 2.9133215 1.1700866 -0.091336633
729000 -2.8114268 2.4613223 1.1266734 -0.33199172
730000 -2.7961746 2.7959042 1.1406451 0.12103976
731000 -1.1583233 0.35040294 0.96209525 -1.3273975
732000 -1.8438991 0.57712369 0.89096451 -0.953231
733000 -1.3921722 0.59466203 1.0089341 -0.69027125
734000 -1.1694999 0.46832627 1.0029814 -0.82370054
735000 -2.0249469 0.86926457 1.0925612 -1.5764769
736000 -0.84585648 2.4476427 1.0594194 -0.37021098
737000 -2.3414597 2.1255975 0.936357 -0.6261679
738000 -1.0068269 2.6619758 0.88756332 -0.12979741
739000 -0.87496039 2.0981561 1.0697761 0.12246998
740000 -0.9467539 2.0915152 0.92070477 0.033245547
741000 -1.0356578 1.9740495 1.0395512 0.40185438
742000 -1.4009963 2.643017 1.0477887 -0.34678679
743000 -0.85099146 2.2739588 0.95430331 0.13128882
744000 -1.0729274 2.433876 1.0445941 -0.67971481
745000 -0.88201014 2.4257839 1.1069313 0.24278476
746000 -1.2923151 1.6129329 0.97514491 0.7931731
747000 -0.97543002 2.3696777 1.1266743 0.1349715
748000 -1.1697347 2.1253813 0.93724225 0.36317475
749000 -0.83939293 2.0002192 0.94211663 0.40749378
750000 -1.0092718 2.2084047 1.0942702 0.32520508
751000 -1.3111103 2.2530602 0.78656316 0.66778782
752000 -0.71553389 1.8175196 0.65377872 0.76283399
753000 -1.1135477 2.423411 1.1085704 -0.91215874
754000 -0.91513832 2.3860819 0.79132937 -0.56658546
755000 -0.77339118 -0.76085139 1.1046614 -0.4801669
756000 -0.95391087 2.5204098 1.0825541 0.2606939
757000 -1.8656559 3.0081663 1.0802644 0.10034931
758000 -0.935212 2.4100943 0.8565278 -0.05211278
759000 -0.73951727 1.6288403 1.066372 -0.17528085
760000 -0.9800943 -0.085573604 0.96835211 -0.18685848
761000 -1.2443377 0.74489121 0.90233579 -2.01391
762000 -1.238825 1.0606279 0.95664552 -2.7032124
763000 -1.4609025 1.1592643 0.98314819 3.1206166
764000 -1.1863496 1.1190214 1.1509558 -2.5243853
765000 -1.3426024 1.1213858 0.99841253 -2.3706376
766000 -1.2825482 1.0057124 1.0788804 -2.4801996
767000 -1.3609017 1.0214919 0.89739892 -1.9292812
768000 -1.2220457 0.88089098 1.3467888 -3.0928208
769000 -1.4264076 1.1025833 1.2942928 -0.99481552
770000 -1.0955665 1.2704897 1.1162694 -0.996935
771000 -1.2038925 0.78484465 0.93022222 -3.1054183
772000 -2.1260662 1.612124 0.99573955 -0.17777651
773000 -0.80421773 1.9069985 0.96948145 0.045589032
774000 -0.79541696 2.2226909 0.79542662 0.64222171
775000 -0.95289728 1.9030946 0.98592692 0.73318094
776000 -1.0281337 2.273932 0.96261294 0.28450385
777000 -0.64349865 2.0982757 1.169627 -0.55734254
778000 -0.9648336 2.2913401 0.80817918 0.37804051
779000 -0.86938522 1.9537536 0.73545178 0.28986676
780000 -0.52423231 2.2813631 0.86520229 0.45813904
781000 -0.86911591 1.907599 0.93090365 0.44554507
782000 -0.85071921 2.1787473 0.99013323 0.55415818
783000 -1.1478786 2.1770812 1.0173669 0.51961534
784000 -0.91268983 2.1585738 0.87262102 0.33424942
785000 -1.0373542 2.2540714 1.0497465 0.56019319
786000 -0.84739139 1.2787807 1.126524 0.27621934
787000 -1.6656006 1.4914642 1.1799198 -0.3313896
788000 -0.88438286 -0.59002208 1.1540161 -0.6285578
789000 -1.2530681 -0.22155564 1.1851727 -2.1217579
790000 -0.98989536 2.5391184 0.87311552 0.61125383
791000 -1.1593464 0.86735275 1.2068852 -2.4550701
792000 -2.2175821 2.0089967 1.0528615 0.47515864
793000 -1.0628233 0.083171782 0.94947086 -1.2327516
794000 -2.426829 -0.095037161 0.78082801 -0.66334558
795000 -1.8125928 0.75395334 0.94818501 0.39379696
796000 -1.6556654 1.3883254 1.0905496 -0.62435575
797000 -1.7259634 1.9650456 0.94984245 -0.81191737
798000 -1.3818845 0.89194127 0.85725451 -0.72475771
799000 -2.4845582 1.4635685 1.043814 -0.63045513
800000 -1.197043 2.4405506 1.1221394 -0.33527528
801000 -1.2917845 0.85563618 0.95595754 -2.5432492
802000 -1.6309754 1.1219988 1.1004864 -2.7149161
803000 -1.283722 1.1352216 1.0546549 -2.6233541
804000 -1.4730708 0.97067513 1.0569541 -3.0740794
805000 -1.7480574 0.69702007 1.2111579 -2.8182635
806000 -1.3079709 1.0389191 1.1079107 -2.9104412
807000 -2.1837055 0.28599957 0.99530995 -0.40144536
808000 -2.5373843 0.58011092 1.0240783 -0.58929206
809000 -1.7521899 -0.2412089 1.0490334 -0.99262471
810000 -2.5521784 0.54767274 1.308241 -0.92316451
811000 -1.372484 -0.0022455091 1.1165932 -0.27840785
812000 -2.8070221 0.57155905 0.87280885 -0.4382664
813000 -0.63217986 1.8563444 1.161135 -0.072753972
814000 -3.0657663 2.6376326 0.71629956 0.3539494
815000 -1.1464017 0.63740815 1.2835408 -0.013812932
816000 -2.5221359 2.3170061 1.0813986 -2.2115641
817000 -1.1756764 2.7141357 1.035257 0.09418827
818000 -1.1134658 1.4888814 1.0631489 0.51166491
819000 -1.0464019 2.5819433 1.0582001 -0.17035441
820000 -1.3376262 1.0926693 1.4489085 0.59107431
821000 -0.97272134 1.1534897 1.1346919 0.29719724
822000 0.92864123 0.094833967 0.95390489 0.44132081
823000 1.0471422 -0.065221858 0.97671939 0.25798886
824000 1.1105903 -0.37587441 0.99000064 -0.24954239
825000 0.93443048 -0.50858523 0.97236909 -0.81519821
826000 1.1322663 -1.4009223 0.96775303 0.052448203
827000 1.0145145 0.0013080737 0.76908817 -0.44091028
828000 0.86803606 -0.22483268 1.0159696 -0.67867816
829000 0.93611568 -0.58314043 1.3303121 -0.65928949
830000 1.0441987 -0.44601072 1.0277105 -0.31239737
831000 0.9802358 -0.31026865 1.0385082 -0.1220662
832000 1.1336647 -0.54552171 0.93294207 -0.22644534
833000 1.2858258 -1.0663082 0.86050251 -0.2471684
834000 0.8441695 -1.0999767 0.87963573 -0.097048064
835000 0.88562857 -1.1487199 1.0467676 -0.2985512
836000 0.88321316 -1.2336121 1.4152805 0.3921856
837000 1.0295503 -0.33754367 1.0236242 -0.062697708
838000 0.86714005 -0.34594 0.96560021 -0.29184794
839000 1.1610355 -0.39147621 0.89126859 -0.48042436
840000 1.0631885 -0.61770991 1.0831223 -0.2295303
841000 0.85315557 -0.16912988 1.0280653 -0.69831997
842000 1.1816162 -0.41813843 0.85945183 -0.51729006
843000 0.9171293 -0.70684294 0.90678848 -0.53681551
844000 0.91180836 0.17623983 0.88395338 -0.53741448
845000 1.0713789 -0.25565993 1.1156359 -0.55238527
846000 1.0597588 -0.82702969 1.2943107 -0.43563783
847000 1.1887839 -0.40317046 0.72623041 -0.1015675
848000 0.88196863 -0.93316465 0.98076509 -0.47744453
849000 0.97026651 -0.93095144 1.0402 -0.53601312
850000 1.0165249 -0.94495926 1.1056482 -0.89405373
851000 1.1788173 -0.80996735 1.18218 -0.51294118
852000 0.95259736 -0.36298943 1.118973 -0.72594083
853000 1.2525534 -0.62478767 1.3026584 -0.67674739
854000 0.92569607 -0.18279111 0.96830409 -0.47606126
855000 1.2453955 -0.27330538 0.82712705 -0.45574059
856000 0.90481051 -0.58888317 1.2000854 -0.61983565
857000 0.97551694 0.08542572 1.3654108 0.36025973
858000 0.95974534 0.15865819 1.0993468 0.28108077
859000 1.3897376 -1.2929521 0.87925348 -1.3007893
860000 1.1645228 -0.93927192 0.82267006 0.44189994
861000 1.1821664 -0.51738235 0.69950112 0.61445728
862000 1.1562187 -1.1076061 0.99137776 -0.64551307
863000 1.0320324 -0.1612461 1.0897433 0.20872518
864000 0.93122418 -1.2041689 1.0971932 -0.66266054
865000 1.0681955 -0.53449388 1.0732748 -1.1558487
866000 0.96492778 -0.88075097 1.0062419 0.44889531
867000 0.82697323 -0.54508288 0.91307788 0.61197144
868000 0.96446285 -0.20808533 0.94965025 -0.11411067
869000 0.94820176 -1.0116349 1.0833428 -0.059485522
870000 1.1632692 -0.64233576 1.0202146 -0.16040616
871000 1.1099067 -0.46872085 1.1665399 -0.83228805
872000 0.92310883 -0.604621 1.2182444 -0.65218614
873000 0.80171618 0.26422915 1.0205068 -0.55297983
874000 1.0318113 0.13392881 0.88061671 0.37161591
875000 0.94965966 -0.83227359 1.014067 -0.83304994
876000 0.75012854 -0.092135874 0.9456918 0.51795718
877000 1.2158111 -0.41255183 1.2686026 0.71517541
878000 1.115819 -0.032987365 1.1641748 -0.56887608
879000 0.75537972 0.64262744 0.68740666 -0.18365733
880000 0.85293038 0.74448898 1.2944368 -0.029640342
881000 0.91227133 -0.6946608 0.8453061 0.027783041
882000 1.1997128 -0.88950651 1.158332 -0.81875135
883000 0.93018324 -0.42465396 1.1074165 0.73319327
884000 0.93638881 -0.54677373 1.0809894 -0.49692585
885000 1.01904 -0.77415744 1.4078995 0.12766055
886000 1.1315688 -0.89079002 0.96034962 -1.2260781
887000 0.98922824 -0.99457213 0.75436803 -1.1342556
888000 1.0456325 -1.3844544 1.0313106 -0.78474356
889000 1.3298332 -1.0869604 0.97398393 -0.98983883
890000 0.89721218 0.29750498 0.77412673 0.54889802
891000 0.7481189 0.5345558 0.91393031 0.60596568
892000 1.0168853 0.08322837 1.02181 0.1502895
893000 0.69627878 0.50763627 0.75778022 0.12851611
894000 0.96731261 0.32566795 1.118508 0.40514033
895000 1.10782 -0.053364078 0.95364756 0.088870467
896000 0.8071079 0.58768527 1.1497398 0.19211059
897000 1.0939991 -0.76732155 0.93803604 -1.0821929
898000 0.8171994 0.27265576 0.76438957 0.49733057
